site,timestamp,q_cms,Cond,DO_sat,fDOM,spCond,temp,turb,precip_mm,temp_C,atm_mbar,PAR_uE,windSpeed,gustSpeed,solarRad_wm2,windDir,Rh,dewPoint
Wade,2017-11-16 21:00:00,0.119213861,17.9113333333333,96.0006666666667,20.1239361697565,30.7713333333333,3.12866666666667,0.328,0,2.1,966.2,1,0,0,1,31,99.6,2.04
Wade,2017-11-16 21:15:00,0.116678139,17.91,95.9406666666667,20.1669199552497,30.7613333333333,3.13,0.302666666666667,0,2.18,966.2,1,0,0,1,31,99.8,2.15
Wade,2017-11-16 21:30:00,0.119213861,17.91,95.9646666666667,20.1798045894829,30.7513333333333,3.13866666666667,0.256666666666667,0,2.32,966.4,1,0,0,1,31,99.9,2.3
Wade,2017-11-16 21:45:00,0.119213861,17.8926666666667,95.9786666666667,20.1622672373463,30.7153333333333,3.14866666666667,0.336666666666667,0.2,2.32,966.2,1,0,0,1,31,99.9,2.3
Wade,2017-11-16 22:00:00,0.119213861,17.8986666666667,95.9453333333333,20.1761749600769,30.71,3.15866666666667,0.272,0,2.4,966.1,1,0,0,1,31,100,2.4
Wade,2017-11-16 22:15:00,0.119213861,17.9,95.9053333333333,20.2011917792193,30.7013333333333,3.16,0.286,0.2,2.37,966,1,0,0,1,31,99.9,2.35
Wade,2017-11-16 22:30:00,0.119213861,17.8826666666667,95.9173333333333,20.1844406005404,30.6653333333333,3.16866666666667,0.264,0.2,2.42,966.1,1,0,0,1,31,99.9,2.41
Wade,2017-11-16 22:45:00,0.121800434,17.8713333333333,95.9286666666667,20.1943618876131,30.634,3.17866666666667,0.312,0.6,2.4,966.4,1,0,1.5,1,25,100,2.4
Wade,2017-11-16 23:00:00,0.124438793,17.766,95.9386666666667,20.17605879697,30.474,3.16266666666667,0.380666666666667,0.8,1.7,966.8,1,0,1.5,1,237,98.3,1.46
Wade,2017-11-16 23:15:00,0.132674169,17.7586666666667,96.0006666666667,20.2491876409547,30.4673333333333,3.16866666666667,0.554666666666667,0.2,1.51,967.1,1,0,1.5,1,223,98,1.22
Wade,2017-11-16 23:30:00,0.132674169,17.76,95.9493333333333,20.2870702055218,30.47,3.17,0.476,0.2,1.32,967.1,1,0,2.5,1,254,98.7,1.13
Wade,2017-11-16 23:45:00,0.144439167,17.708,95.9833333333333,20.4115346101768,30.392,3.16133333333333,0.546666666666667,0,1.15,967.3,1,0,2,1,317,99,1.01
Wade,2017-11-17 00:00:00,0.138441199,17.7086666666667,96.0506666666667,20.5242471658024,30.3973333333333,3.14266666666667,0.776666666666667,0.2,0.8,967.2,1,0,2.5,1,229,98.8,0.63
Wade,2017-11-17 00:15:00,0.15388772,17.7273333333333,96.06,20.6064007905617,30.452,3.114,0.714666666666667,0.2,0.47,967.4,1,0,1,1,234,99.5,0.39
Wade,2017-11-17 00:30:00,0.15388772,17.704,96.1033333333333,20.7031618496288,30.4513333333333,3.07533333333333,0.7,0,0.27,967.4,1,0.5,2,1,212,99.7,0.23
Wade,2017-11-17 00:45:00,0.16390475,17.674,95.9973333333333,20.7671401755135,30.4673333333333,3.00933333333333,0.682666666666667,0,0.16,967.8,1,0.5,2.5,1,230,99.3,0.06
Wade,2017-11-17 01:00:00,0.174521504,17.6353333333333,96.0753333333333,20.8988188531917,30.4526666666667,2.974,0.697333333333333,0,0,968,1,0,1.5,1,219,99.9,-0.02
Wade,2017-11-17 01:15:00,0.189667011,17.578,96.0986666666667,20.968022066776,30.424,2.90066666666667,0.708666666666667,0,-0.28,968.3,1,0,2.5,1,236,99.8,-0.32
Wade,2017-11-17 01:30:00,0.185770786,17.544,96.1173333333333,21.0751111016698,30.4373333333333,2.82933333333333,0.796666666666667,0,-0.45,968.3,1,0,0,1,213,99.9,-0.47
Wade,2017-11-17 01:45:00,0.193638646,17.5226666666667,96.172,21.1616240811946,30.466,2.768,1.02666666666667,0,-0.82,968.7,1,0,0,1,197,99.8,-0.85
Wade,2017-11-17 02:00:00,0.197687027,17.494,96.05,21.257395338905,30.4786666666667,2.69066666666667,1.25066666666667,0,-1.01,968.9,1,0,0,1,226,99.9,-1.03
Wade,2017-11-17 02:15:00,0.206019489,17.438,95.9173333333333,21.316502064414,30.454,2.61933333333333,1.046,0,-1.18,969,1,0,0,1,265,99.9,-1.21
Wade,2017-11-17 02:30:00,0.197687027,17.3346666666667,96.004,21.3881006493403,30.3806666666667,2.51466666666667,0.958,0,-1.27,969.2,1,0,0,1,248,100,-1.28
Wade,2017-11-17 02:45:00,0.201813514,17.2246666666667,96.0286666666667,21.4113957305801,30.292,2.41333333333333,0.742,0,-1.47,969.3,1,0,0,1,288,99.8,-1.5
Wade,2017-11-17 03:00:00,0.206019489,17.0886666666667,96.056,21.4232229409096,30.176,2.28733333333333,0.632,0,-1.81,969.5,1,0,0,1,229,99.7,-1.86
Wade,2017-11-17 03:15:00,0.214675539,16.9486666666667,96.1033333333333,21.4288683747886,30.0646666666667,2.15733333333333,0.724,0,-2.02,969.9,1,0,0,1,230,99.6,-2.08
Wade,2017-11-17 03:30:00,0.210306356,16.8,95.902,21.4306452413187,29.9546666666667,2.00133333333333,0.731333333333333,0,-2.19,969.9,1,0,0,1,229,99.7,-2.24
Wade,2017-11-17 03:45:00,0.214675539,16.6846666666667,96.0346666666667,21.4178041596827,29.888,1.876,0.678,0,-2.33,970.2,1,0,0,1,277,99.6,-2.4
Wade,2017-11-17 04:00:00,0.206019489,16.5573333333333,96.0946666666667,21.428524120412,29.7933333333333,1.74733333333333,0.635333333333333,0,-2.48,970.4,1,0,0,1,230,99.5,-2.56
Wade,2017-11-17 04:15:00,0.214675539,16.4013333333333,95.9613333333333,21.4059390745061,29.6846666666667,1.574,0.534666666666667,0,-2.62,970.6,1,0,0,1,225,99.5,-2.7
Wade,2017-11-17 04:30:00,0.206019489,16.276,96.1133333333333,21.3804610768344,29.6006666666667,1.446,0.528666666666667,0,-2.8,970.9,1,0,0,1,274,99.3,-2.9
Wade,2017-11-17 04:45:00,0.201813514,16.1733333333333,96.088,21.3494731573993,29.5293333333333,1.31733333333333,0.495333333333333,0,-2.89,971.1,1,0,0,1,247,99.4,-2.98
Wade,2017-11-17 05:00:00,0.210306356,16.03,96.106,21.3067997492528,29.442,1.144,0.637333333333333,0,-3.04,971.2,1,0,0,1,236,99.2,-3.15
Wade,2017-11-17 05:15:00,0.206019489,15.932,96.1273333333333,21.2598735298926,29.3693333333333,1.042,0.504,0,-3.06,971.5,1,0,0,1,216,99.3,-3.17
Wade,2017-11-17 05:30:00,0.210306356,15.8506666666667,96.286,21.2153831121587,29.3166666666667,0.943333333333333,0.471333333333333,0,-3.21,971.7,1,0,0,1,206,99.1,-3.34
Wade,2017-11-17 05:45:00,0.197687027,15.7793333333333,96.31,21.1991858649034,29.2666666666667,0.869333333333333,0.47,0,-3.33,972.3,1,0,0,1,244,99.2,-3.45
Wade,2017-11-17 06:00:00,0.201813514,15.7266666666667,96.4053333333333,21.1858271212449,29.2166666666667,0.825333333333333,0.444,0,-3.42,972.8,1,0,0,1,248,99.2,-3.54
Wade,2017-11-17 06:15:00,0.193638646,15.6853333333333,96.4113333333333,21.1659887421084,29.184,0.776666666666667,0.448666666666667,0,-3.57,973.2,1,0,0,1,215,98.9,-3.73
Wade,2017-11-17 06:30:00,0.197687027,15.6713333333333,96.488,21.1433723770667,29.1713333333333,0.77,0.45,0,-3.66,973.2,1,0,0,1,227,99,-3.8
Wade,2017-11-17 06:45:00,0.197687027,15.6526666666667,96.5433333333333,21.1549354069123,29.144,0.77,0.467333333333333,0,-3.78,973.4,1,0,0,1,208,98.9,-3.94
Wade,2017-11-17 07:00:00,0.181948653,15.6586666666667,96.68,21.1655553995389,29.14,0.77,0.409333333333333,0,-3.81,973.8,1,0,0,1,223,98.8,-3.98
Wade,2017-11-17 07:15:00,0.181948653,15.686,96.7866666666667,21.1890397171712,29.1573333333333,0.813333333333333,0.443333333333333,0,-3.87,974.1,1,0,0,1,227,98.9,-4.02
Wade,2017-11-17 07:30:00,0.178199317,15.7073333333333,96.93,21.2296671066316,29.1513333333333,0.854666666666667,0.545333333333333,0,-3.9,974.4,1,0,0,1,216,98.8,-4.07
Wade,2017-11-17 07:45:00,0.181948653,15.7446666666667,97.0626666666667,21.2304745819499,29.1673333333333,0.894666666666667,0.378,0,-3.9,974.8,1,0,0,1,239,98.8,-4.07
Wade,2017-11-17 08:00:00,0.185770786,15.7933333333333,97.0973333333333,21.2386924994601,29.2133333333333,0.943333333333333,0.393333333333333,0,-3.96,975.1,1,0,0,1,206,98.7,-4.14
Wade,2017-11-17 08:15:00,0.178199317,15.8086666666667,97.1086666666667,21.2393202642063,29.2026666666667,0.976,0.382666666666667,0,-4.02,975.3,1,0,0,1,234,98.7,-4.2
Wade,2017-11-17 08:30:00,0.167375444,15.836,97.084,21.2590423018668,29.226,1.006,0.371333333333333,0,-4.08,975.5,1,0,0,1,223,98.7,-4.26
Wade,2017-11-17 08:45:00,0.167375444,15.8573333333333,97.0106666666667,21.2882439008641,29.2473333333333,1.02733333333333,0.387333333333333,0,-4.11,975.6,4,0,0,1,237,98.7,-4.29
Wade,2017-11-17 09:00:00,0.157162054,15.8773333333333,97.1386666666667,21.303758369647,29.2673333333333,1.04733333333333,0.39,0,-4.14,975.9,4,0,0,1,237,98.5,-4.35
Wade,2017-11-17 09:15:00,0.174521504,15.8886666666667,97.108,21.3435829048147,29.2786666666667,1.05866666666667,0.338,0,-4.23,975.9,6,0,0,3,236,98.5,-4.44
Wade,2017-11-17 09:30:00,0.16390475,15.9073333333333,97.048,21.3805235075287,29.2973333333333,1.06866666666667,0.356,0,-4.26,976.2,9,0,0,3,226,98.5,-4.47
Wade,2017-11-17 09:45:00,0.15388772,15.936,97.2046666666667,21.379333530919,29.326,1.096,0.36,0,-4.32,976.6,14,0,0,6,211,98.5,-4.53
Wade,2017-11-17 10:00:00,0.147527388,15.9486666666667,97.2473333333333,21.3822512632565,29.3386666666667,1.1,0.325333333333333,0,-4.41,976.7,14,0,0,6,260,98.4,-4.63
Wade,2017-11-17 10:15:00,0.160500678,15.976,97.224,21.4557545030878,29.3833333333333,1.11733333333333,0.831333333333333,0,-4.44,976.7,14,0,0,6,271,98.4,-4.66
Wade,2017-11-17 10:30:00,0.157162054,15.98,97.2373333333333,21.4387787838473,29.39,1.12,0.398666666666667,0,-4.59,976.8,16,0,0,7,219,98.1,-4.86
Wade,2017-11-17 10:45:00,0.150676538,15.9886666666667,97.1793333333333,21.441082969205,29.3986666666667,1.12,0.32,0,-4.62,976.9,19,0,0,8,216,98.1,-4.89
Wade,2017-11-17 11:00:00,0.135529334,15.9986666666667,97.326,21.4396798995458,29.4173333333333,1.12,0.372,0,-4.68,977.2,21,0,0,9,222,98.1,-4.95
Wade,2017-11-17 11:15:00,0.144439167,16,97.3066666666667,21.4291623632258,29.4113333333333,1.12866666666667,0.388666666666667,0,-4.62,976.9,26,0,0,11,263,98.1,-4.89
Wade,2017-11-17 11:30:00,0.141410793,16.0086666666667,97.2306666666667,21.4632435011256,29.4273333333333,1.13,0.338,0,-4.68,976.9,26,0,0,11,212,98.1,-4.95
Wade,2017-11-17 11:45:00,0.141410793,16.0273333333333,97.194,21.4512401199829,29.4473333333333,1.13866666666667,0.33,0,-4.68,976.9,29,0,0,12,226,97.9,-4.97
Wade,2017-11-17 12:00:00,0.138441199,16.03,97.3286666666667,21.4583189750598,29.4413333333333,1.14,0.286666666666667,0,-4.74,976.6,31,0,0,14,256,97.9,-5.04
Wade,2017-11-17 12:15:00,0.129874686,16.0213333333333,97.3066666666667,21.4294196426996,29.44,1.14,0.314666666666667,0,-4.71,976.6,31,0,0,14,251,97.9,-5
Wade,2017-11-17 12:30:00,0.138441199,16.0373333333333,97.1786666666667,21.4149654832039,29.4573333333333,1.14,0.363333333333333,0,-4.77,976.5,36,0,0,16,265,97.9,-5.07
Wade,2017-11-17 12:45:00,0.135529334,16.0486666666667,97.2813333333333,21.4201059344155,29.486,1.14,0.37,0,-4.99,976.3,44,0,0,19,239,97.6,-5.32
Wade,2017-11-17 13:00:00,0.129874686,16.0413333333333,97.3173333333333,21.3952511085792,29.4726666666667,1.14,0.378666666666667,0,-5.02,976.4,31,0,0,14,232,97.8,-5.32
Wade,2017-11-17 13:15:00,0.127129888,16.0486666666667,97.1986666666667,21.3783555239611,29.496,1.12266666666667,0.362666666666667,0,-5.26,976.6,36,0,0,16,229,97.4,-5.62
Wade,2017-11-17 13:30:00,0.127129888,16.0326666666667,97.2666666666667,21.3700952054901,29.4826666666667,1.11133333333333,0.394666666666667,0,-5.23,976.4,39,0,0,18,211,97.6,-5.57
Wade,2017-11-17 13:45:00,0.129874686,16.0473333333333,97.228,21.3582859101406,29.506,1.11,0.348,0,-5.17,976.4,46,0,0,22,191,97.4,-5.53
Wade,2017-11-17 14:00:00,0.121800434,16.0413333333333,97.2893333333333,21.3430038188665,29.51,1.10133333333333,0.366,0,-5.17,976.4,49,0,0,23,230,97.3,-5.54
Wade,2017-11-17 14:15:00,0.132674169,16.0573333333333,97.352,21.3160945254272,29.536,1.1,0.309333333333333,0,-5.2,976.4,51,0,0,24,220,97.6,-5.54
Wade,2017-11-17 14:30:00,0.124438793,16.0513333333333,97.334,21.2678924414472,29.5313333333333,1.1,0.326,0,-5.36,976.6,44,0,0,21,218,97.1,-5.76
Wade,2017-11-17 14:45:00,0.119213861,16.05,97.2953333333333,21.250239973366,29.5386666666667,1.09133333333333,0.390666666666667,0,-5.42,976.9,36,0,0,17,212,96.8,-5.86
Wade,2017-11-17 15:00:00,0.121800434,16.05,97.2206666666667,21.2384943376794,29.5573333333333,1.08133333333333,0.304666666666667,0,-5.51,976.9,31,0,0,14,232,97,-5.92
Wade,2017-11-17 15:15:00,0.119213861,16.05,97.3573333333333,21.2194832628131,29.56,1.07133333333333,0.350666666666667,0,-5.54,977,26,0,0,13,225,96.7,-6
Wade,2017-11-17 15:30:00,0.121800434,16.05,97.3366666666667,21.18788580196,29.5773333333333,1.05266666666667,0.308,0,-5.51,977,24,0,0,11,230,96.8,-5.95
Wade,2017-11-17 15:45:00,0.109366964,16.05,97.3386666666667,21.1492396497529,29.58,1.04133333333333,0.317333333333333,0,-5.45,977.2,26,0,0,12,225,96.8,-5.89
Wade,2017-11-17 16:00:00,0.119213861,16.0586666666667,97.34,21.1150335580038,29.6146666666667,1.03133333333333,0.32,0,-5.51,977.4,24,0,0,11,233,96,-6.06
Wade,2017-11-17 16:15:00,0.114192349,16.0513333333333,97.2793333333333,21.0949083901562,29.62,1.02133333333333,0.32,0,-5.48,977.1,24,0,0,12,208,96,-6.03
Wade,2017-11-17 16:30:00,0.116678139,16.05,97.296,21.0716627050883,29.6373333333333,1.00266666666667,0.285333333333333,0,-5.45,977.5,14,0,0,7,211,96,-6
Wade,2017-11-17 16:45:00,0.114192349,16.0586666666667,97.2393333333333,21.0422026952378,29.6573333333333,1,0.366666666666667,0,-5.45,977.6,6,0,0,3,211,96.1,-5.98
Wade,2017-11-17 17:00:00,0.116678139,16.0513333333333,97.2733333333333,21.0229293459212,29.6513333333333,0.991333333333333,0.302,0,-5.39,977.6,4,0,0,1,222,96.3,-5.9
Wade,2017-11-17 17:15:00,0.116678139,16.0586666666667,97.3146666666667,20.9937380161367,29.676,0.981333333333333,0.316,0,-5.39,977.7,1,0,0,1,215,96.4,-5.88
Wade,2017-11-17 17:30:00,0.114192349,16.0773333333333,97.3113333333333,20.9557739014073,29.706,0.98,0.311333333333333,0,-5.39,978,1,0,0,1,215,96.5,-5.87
Wade,2017-11-17 17:45:00,0.111755587,16.08,97.1973333333333,20.918594107365,29.7273333333333,0.962666666666667,0.301333333333333,0,-5.48,978,1,0,0,1,215,96.6,-5.95
Wade,2017-11-17 18:00:00,0.114192349,16.0886666666667,97.2666666666667,20.8980362846752,29.756,0.951333333333333,0.3,0,-5.54,978.1,1,0,0,1,216,96.2,-6.06
Wade,2017-11-17 18:15:00,0.100276583,16.0813333333333,97.254,20.8755595414154,29.7513333333333,0.932666666666667,0.274,0,-5.57,978.1,1,0,0,1,215,95.5,-6.19
Wade,2017-11-17 18:30:00,0.109366964,16.0886666666667,97.2413333333333,20.8397069043507,29.7846666666667,0.921333333333333,0.304666666666667,0,-5.7,978.2,1,0,0,1,219,94.8,-6.41
Wade,2017-11-17 18:45:00,0.104730649,16.064,97.2833333333333,20.809383505577,29.79,0.885333333333333,0.362,0,-6.17,978.6,1,0,0,1,201,94.5,-6.92
Wade,2017-11-17 19:00:00,0.111755587,16.06,97.2033333333333,20.7706864005963,29.8073333333333,0.845333333333333,0.300666666666667,0,-6.61,978.9,1,0,0,1,201,94.6,-7.35
Wade,2017-11-17 19:15:00,0.109366964,16.0513333333333,97.1206666666667,20.7125947439222,29.8273333333333,0.814,0.298666666666667,0,-6.96,979.4,1,0,0,1,201,95.4,-7.59
Wade,2017-11-17 19:30:00,0.111755587,16.0413333333333,97.1446666666667,20.6900908796434,29.8473333333333,0.784,0.291333333333333,0,-6.99,979.3,1,0,0,1,201,94.5,-7.74
Wade,2017-11-17 19:45:00,0.114192349,16.0313333333333,97.0546666666667,20.6440213758509,29.8673333333333,0.745333333333333,0.272666666666667,0,-7.22,979.4,1,0,0,1,201,94.9,-7.91
Wade,2017-11-17 20:00:00,0.104730649,16.0213333333333,97.1006666666667,20.6298573258551,29.8873333333333,0.705333333333333,0.296,0,-7.67,979.1,1,0,0,1,201,95.4,-8.3
Wade,2017-11-17 20:15:00,0.104730649,16.02,97.1273333333333,20.5747440540569,29.916,0.674,0.291333333333333,0,-7.77,979.2,1,0,0,1,201,95.4,-8.39
Wade,2017-11-17 20:30:00,0.107025604,16.0113333333333,97.182,20.5781621388902,29.9373333333333,0.635333333333333,0.307333333333333,0,-8.1,978.9,1,0,0,1,201,95.5,-8.71
Wade,2017-11-17 20:45:00,0.100276583,16.0013333333333,97.1813333333333,20.5611885812317,29.966,0.604,0.414,0,-8.63,979,1,0,0,1,201,96,-9.17
Wade,2017-11-17 21:00:00,0.102481252,16,97.18,20.5189959943425,29.996,0.565333333333333,0.3,0,-9.03,978.9,1,0,0,1,201,95.8,-9.6
Wade,2017-11-17 21:15:00,0.104730649,15.974,97.18,20.5101262178744,29.9913333333333,0.525333333333333,0.28,0,-9.44,978.8,1,0,0,1,201,95.6,-10.03
Wade,2017-11-17 21:30:00,0.102481252,15.9613333333333,97.154,20.4877791997281,30.016,0.485333333333333,0.288666666666667,0,-10.06,978.9,1,0,0,1,201,95.6,-10.65
Wade,2017-11-17 21:45:00,0.095998165,15.96,97.1846666666667,20.4901781253436,30.046,0.445333333333333,0.316,0,-10.23,979,1,0,0,1,201,95.4,-10.84
Wade,2017-11-17 22:00:00,0.093922823,15.9426666666667,97.1466666666667,20.4335893591172,30.0673333333333,0.405333333333333,0.294,0,-10.34,979,1,0,0,1,201,95.4,-10.95
Wade,2017-11-17 22:15:00,0.100276583,15.9226666666667,97.2266666666667,20.400529830907,30.0786666666667,0.356666666666667,0.298666666666667,0,-10.48,978.8,1,0,0,1,201,95.2,-11.11
Wade,2017-11-17 22:30:00,0.095998165,15.9026666666667,97.1706666666667,20.3896382260336,30.0973333333333,0.306666666666667,0.274,0,-10.51,978.6,1,0,0,1,201,95.5,-11.11
Wade,2017-11-17 22:45:00,0.100276583,15.9086666666667,97.1426666666667,20.3522209984122,30.152,0.265333333333333,0.261333333333333,0,-11,978.3,1,0,0,1,201,94.9,-11.68
Wade,2017-11-17 23:00:00,0.089895984,15.9013333333333,97.0793333333333,20.3175772226471,30.1773333333333,0.225333333333333,0.26,0,-11.18,978.3,1,0,0,1,201,94.8,-11.87
Wade,2017-11-17 23:15:00,0.093922823,15.9173333333333,97.07,20.2850789648933,30.2493333333333,0.194,0.242666666666667,0,-11.25,977.8,1,0,0,1,201,95.1,-11.9
Wade,2017-11-17 23:30:00,0.089895984,15.9373333333333,96.9573333333333,20.2602987292571,30.3293333333333,0.155333333333333,0.266,0,-11.58,977.9,1,0,0,1,201,94.9,-12.25
Wade,2017-11-17 23:45:00,0.084154062,15.9573333333333,96.862,20.2590314285828,30.4006666666667,0.132666666666667,0.27,0,-11.36,977.9,1,0,0,1,201,95.1,-12.01
Wade,2017-11-18 00:00:00,0.082316726,15.9773333333333,96.8326666666667,20.2468513153747,30.4533333333333,0.112666666666667,0.339333333333333,0,-11.47,977.8,1,0,0,1,201,94.7,-12.17
Wade,2017-11-18 00:15:00,0.084154062,15.9886666666667,96.7866666666667,20.2196228391453,30.4946666666667,0.101333333333333,0.306666666666667,0,-11.54,978.1,1,0,0,1,201,94.5,-12.27
Wade,2017-11-18 00:30:00,0.077024798,16.0073333333333,96.9013333333333,20.2068448308134,30.5346666666667,0.091333333333333,0.3,0,-11.33,977.6,1,0,0,1,201,95.2,-11.96
Wade,2017-11-18 00:45:00,0.080516528,16.0273333333333,96.9286666666667,20.1917136848026,30.566,0.09,0.291333333333333,0,-11.33,977.4,1,0,0,1,201,94.9,-12
Wade,2017-11-18 01:00:00,0.080516528,16.056,96.852,20.1706043395114,30.6306666666667,0.09,0.298666666666667,0,-11.25,977.5,1,0,0,1,201,94.9,-11.93
Wade,2017-11-18 01:15:00,0.077024798,16.0686666666667,96.9006666666667,20.1676825314461,30.6486666666667,0.09,0.3,0,-11.25,977.4,1,0,0,1,201,95.1,-11.9
Wade,2017-11-18 01:30:00,0.084154062,16.07,96.9533333333333,20.1526525344973,30.65,0.09,0.360666666666667,0,-11.18,977.1,1,0,0,1,201,95,-11.84
Wade,2017-11-18 01:45:00,0.078752778,16.0873333333333,96.9513333333333,20.1306344066101,30.6846666666667,0.09,0.283333333333333,0,-11.15,976.8,1,0,0,1,201,95,-11.81
Wade,2017-11-18 02:00:00,0.082316726,16.0986666666667,96.8113333333333,20.1092696045506,30.716,0.09,0.287333333333333,0,-10.86,976.8,1,0,0,1,201,95.1,-11.51
Wade,2017-11-18 02:15:00,0.078752778,16.1,96.8506666666667,20.0998981484845,30.7113333333333,0.09,0.29,0,-10.86,976.7,1,0,0,1,201,95,-11.53
Wade,2017-11-18 02:30:00,0.07533192,16.1173333333333,96.808,20.1057842367807,30.736,0.098666666666667,0.264,0,-10.58,976.5,1,0,0,1,201,95.2,-11.22
Wade,2017-11-18 02:45:00,0.077024798,16.12,96.7913333333333,20.0681959391333,30.74,0.1,0.268666666666667,0,-10.51,976.4,1,0,0,1,201,95.2,-11.15
Wade,2017-11-18 03:00:00,0.082316726,16.1113333333333,96.894,20.0632232285541,30.7313333333333,0.091333333333333,0.313333333333333,0,-10.79,976.1,1,0,0,1,201,94.9,-11.47
Wade,2017-11-18 03:15:00,0.077024798,16.1186666666667,96.7973333333333,20.0646885331986,30.7473333333333,0.09,0.337333333333333,0,-10.86,976.6,1,0,0,1,201,95,-11.53
Wade,2017-11-18 03:30:00,0.078752778,16.1373333333333,96.7973333333333,20.0075416170909,30.7846666666667,0.081333333333333,0.305333333333333,0,-10.9,976.8,1,0,0,1,201,95.1,-11.55
Wade,2017-11-18 03:45:00,0.077024798,16.14,96.8086666666667,20.003301439985,30.7986666666667,0.08,0.274,0,-11.08,976.4,1,0,0,1,201,95,-11.74
Wade,2017-11-18 04:00:00,0.082316726,16.1226666666667,96.8013333333333,20.0243118717563,30.7653333333333,0.08,0.278666666666667,0,-11.04,976.1,1,0,0,1,201,95.2,-11.68
Wade,2017-11-18 04:15:00,0.078752778,16.1373333333333,96.8606666666667,19.9999252308983,30.8033333333333,0.08,0.262666666666667,0,-11.22,976,1,0,0,1,201,94.9,-11.89
Wade,2017-11-18 04:30:00,0.07533192,16.14,96.844,20.0182805184345,30.81,0.071333333333333,0.329333333333333,0,-11.29,976.2,1,0,0,1,201,95,-11.95
Wade,2017-11-18 04:45:00,0.070457398,16.1573333333333,96.866,19.9890032090247,30.836,0.07,0.34,0,-11.25,976.4,1,0,0,1,201,94.8,-11.94
Wade,2017-11-18 05:00:00,0.07533192,16.16,96.87,19.9747944820865,30.8573333333333,0.07,0.305333333333333,0,-11.4,976.3,1,0,0,1,201,94.9,-12.07
Wade,2017-11-18 05:15:00,0.077024798,16.16,96.8006666666667,19.9671473387558,30.8513333333333,0.061333333333333,0.334666666666667,0,-11.47,976,1,0,0,1,201,94.7,-12.17
Wade,2017-11-18 05:30:00,0.070457398,16.1686666666667,96.764,19.9524346386131,30.8846666666667,0.06,0.331333333333333,0,-11.25,976.2,1,0,0,1,201,95.2,-11.89
Wade,2017-11-18 05:45:00,0.072048859,16.1786666666667,96.8206666666667,19.9542510911027,30.8986666666667,0.06,0.295333333333333,0,-11.25,975.8,1,0,0,1,201,94.7,-11.96
Wade,2017-11-18 06:00:00,0.073673489,16.1886666666667,96.8126666666667,19.9463459549756,30.9086666666667,0.06,0.264,0,-10.97,975.5,1,0,0,1,201,95.4,-11.58
Wade,2017-11-18 06:15:00,0.072048859,16.1986666666667,96.8273333333333,19.9237577904442,30.9273333333333,0.068666666666667,0.294666666666667,0,-10.06,974.8,1,0,0,1,201,95.9,-10.61
Wade,2017-11-18 06:30:00,0.070457398,16.2173333333333,96.674,19.908065136939,30.93,0.087333333333333,0.248,0,-9.27,973.8,1,0,0,1,201,95.8,-9.83
Wade,2017-11-18 06:45:00,0.070457398,16.2286666666667,96.572,19.8878028830805,30.93,0.107333333333333,0.283333333333333,0,-7.51,973.8,1,0,0,1,122,92.1,-8.58
Wade,2017-11-18 07:00:00,0.072048859,16.2213333333333,96.5686666666667,19.8823721012233,30.93,0.11,0.255333333333333,0,-7.77,973.9,1,0,0,1,74,91.3,-8.95
Wade,2017-11-18 07:15:00,0.07533192,16.22,96.5613333333333,19.8897944898365,30.9126666666667,0.11,0.354,0,-8.43,973.6,1,0,0,1,74,95.2,-9.08
